source_dataset,source_row_id,distance_km,distance_basis,prep_time_min,prep_basis,order_hour,is_weekend,weather,traffic,vehicle,delivery_time_min,split
zomato,0x871c,,straight_line,10.0,order_to_pickup_proxy,23.0,0,wind,low,motorcycle,29,test
zomato,0xcf18,5.992096714696517,straight_line,5.0,order_to_pickup_proxy,15.0,0,cloudy,medium,motorcycle,11,train
zomato,0x1dad,1.5297232853100244,straight_line,10.0,order_to_pickup_proxy,11.0,0,clear,high,motorcycle,14,train
zomato,0xc918,13.73594217639692,straight_line,10.0,order_to_pickup_proxy,22.0,0,wind,low,motorcycle,15,train
zomato,0x33c1,10.705559922396555,straight_line,10.0,order_to_pickup_proxy,23.0,0,storm,low,motorcycle,16,train
zomato,0x1b50,16.85256546543028,straight_line,,order_to_pickup_proxy,,0,unknown,unknown,motorcycle,43,test
zomato,0x27fe,3.1048037532854496,straight_line,5.0,order_to_pickup_proxy,10.0,0,storm,low,motorcycle,20,test
zomato,0x1536,4.610073053799191,straight_line,10.0,order_to_pickup_proxy,22.0,0,storm,low,motorcycle,26,train
zomato,0xa152,9.122100805601145,straight_line,5.0,order_to_pickup_proxy,17.0,1,wind,medium,scooter,26,train
zomato,0x9c9a,10.906036622245484,straight_line,15.0,order_to_pickup_proxy,21.0,0,wind,jam,motorcycle,43,train
zomato,0x3052,9.08801379933047,straight_line,10.0,order_to_pickup_proxy,18.0,0,storm,medium,motorcycle,25,train
zomato,0x1045,6.232303380306801,straight_line,10.0,order_to_pickup_proxy,15.0,0,fog,medium,motorcycle,28,test
zomato,0x2391,13.611566722125085,straight_line,15.0,order_to_pickup_proxy,22.0,0,storm,low,scooter,17,test
zomato,0x7ddd,13.611428630407849,straight_line,10.0,order_to_pickup_proxy,19.0,1,wind,jam,motorcycle,44,train
zomato,0x279f,13.763896210757977,straight_line,5.0,order_to_pickup_proxy,20.0,0,storm,jam,motorcycle,33,train
zomato,0xe76,7.7613504048972315,straight_line,5.0,order_to_pickup_proxy,18.0,0,cloudy,medium,scooter,19,test
zomato,0xaefa,4.657591594952301,straight_line,5.0,order_to_pickup_proxy,18.0,1,clear,medium,motorcycle,15,test
zomato,0xdad6,19.34348721744278,straight_line,10.0,order_to_pickup_proxy,23.0,1,fog,low,scooter,27,train
zomato,0xc237,2.9845125598688362,straight_line,15.0,order_to_pickup_proxy,11.0,0,cloudy,high,scooter,25,train
zomato,0x4efc,6.058876303739157,straight_line,5.0,order_to_pickup_proxy,13.0,0,clear,high,motorcycle,18,train
zomato,0x6e33,9.088084092164259,straight_line,5.0,order_to_pickup_proxy,18.0,0,storm,medium,scooter,21,train
zomato,0xd92f,10.41706579035871,straight_line,15.0,order_to_pickup_proxy,21.0,0,cloudy,jam,motorcycle,53,train
zomato,0xd902,17.164833902684475,straight_line,10.0,order_to_pickup_proxy,21.0,1,storm,jam,motorcycle,42,train
zomato,0xd91a,16.11387241182587,straight_line,15.0,order_to_pickup_proxy,21.0,0,clear,jam,motorcycle,20,train
zomato,0x4f0c,20.253686339517458,straight_line,10.0,order_to_pickup_proxy,22.0,0,fog,low,scooter,29,train
zomato,0x8456,17.076258901183188,straight_line,10.0,order_to_pickup_proxy,20.0,0,storm,jam,scooter,15,train
zomato,0x3329,7.79036212453358,straight_line,15.0,order_to_pickup_proxy,18.0,0,fog,medium,motorcycle,30,train
zomato,0x1aa8,19.76218981785925,straight_line,5.0,order_to_pickup_proxy,20.0,1,wind,jam,motorcycle,28,test
zomato,0x144d,3.0250598092773755,straight_line,,order_to_pickup_proxy,,0,storm,low,motorcycle,19,test
zomato,0xd27b,19.8395614419349,straight_line,10.0,order_to_pickup_proxy,22.0,0,storm,low,motorcycle,15,test
zomato,0xadd6,17.07559440107296,straight_line,15.0,order_to_pickup_proxy,21.0,0,storm,jam,motorcycle,50,test
zomato,0x7c60,1.5527001159059903,straight_line,5.0,order_to_pickup_proxy,11.0,1,storm,high,motorcycle,41,train
zomato,0x4fb8,,straight_line,10.0,order_to_pickup_proxy,17.0,1,fog,medium,motorcycle,37,test
zomato,0x1406,,straight_line,15.0,order_to_pickup_proxy,21.0,1,cloudy,jam,scooter,28,train
zomato,0xc63e,10.280572823486576,straight_line,15.0,order_to_pickup_proxy,18.0,0,cloudy,medium,scooter,35,test
zomato,0x7b03,10.867300462045835,straight_line,10.0,order_to_pickup_proxy,20.0,0,wind,jam,motorcycle,27,train
zomato,0x4314,12.417687564200063,straight_line,5.0,order_to_pickup_proxy,21.0,0,fog,jam,motorcycle,43,train
zomato,0x9e5a,8.93786088183146,straight_line,10.0,order_to_pickup_proxy,22.0,0,fog,low,scooter,12,train
zomato,0xc044,8.928939271550702,straight_line,15.0,order_to_pickup_proxy,20.0,1,storm,jam,scooter,31,train
zomato,0xd7d3,,straight_line,5.0,order_to_pickup_proxy,21.0,0,cloudy,jam,motorcycle,39,train
zomato,0x70b1,16.660108123693192,straight_line,5.0,order_to_pickup_proxy,21.0,1,storm,jam,motorcycle,47,test
zomato,0x59e5,7.601385733164932,straight_line,5.0,order_to_pickup_proxy,23.0,0,fog,low,motorcycle,26,train
zomato,0xdeac,13.183763612802814,straight_line,15.0,order_to_pickup_proxy,17.0,0,cloudy,medium,electric scooter,31,train
zomato,0xa053,20.856833724898493,straight_line,10.0,order_to_pickup_proxy,20.0,0,storm,jam,motorcycle,42,train
zomato,0x4db,9.192571532077613,straight_line,,order_to_pickup_proxy,,1,storm,jam,scooter,12,test
zomato,0x7031,6.232373004507649,straight_line,10.0,order_to_pickup_proxy,13.0,0,cloudy,high,scooter,25,train
zomato,0xd3bc,11.90486548713048,straight_line,,order_to_pickup_proxy,,0,storm,jam,motorcycle,39,train
zomato,0x8de9,13.682164847733755,straight_line,10.0,order_to_pickup_proxy,23.0,1,fog,low,scooter,21,test
zomato,0x7c84,4.469362226704516,straight_line,5.0,order_to_pickup_proxy,18.0,1,fog,medium,electric scooter,18,train
zomato,0x96d2,13.40635545530559,straight_line,15.0,order_to_pickup_proxy,20.0,0,storm,jam,scooter,22,train
zomato,0x77b5,3.073644027723396,straight_line,15.0,order_to_pickup_proxy,8.0,0,fog,low,motorcycle,23,test
zomato,0x75dc,20.20658151050797,straight_line,10.0,order_to_pickup_proxy,17.0,0,storm,medium,motorcycle,48,train
zomato,0xbe78,12.419724873245404,straight_line,15.0,order_to_pickup_proxy,22.0,0,wind,low,scooter,13,train
zomato,0x35a2,3.104803710518419,straight_line,10.0,order_to_pickup_proxy,11.0,0,storm,high,motorcycle,32,train
zomato,0x416f,20.20631641648197,straight_line,5.0,order_to_pickup_proxy,21.0,1,storm,jam,electric scooter,16,train
zomato,0xa4f5,4.6741517745550425,straight_line,5.0,order_to_pickup_proxy,17.0,1,cloudy,medium,electric scooter,19,train
zomato,0xa4eb,3.1053699758611546,straight_line,5.0,order_to_pickup_proxy,9.0,1,clear,low,motorcycle,18,train
zomato,0xd4da,10.444390862228435,straight_line,10.0,order_to_pickup_proxy,20.0,0,wind,jam,motorcycle,27,test
zomato,0xb59b,10.710903359654202,straight_line,10.0,order_to_pickup_proxy,17.0,1,clear,medium,motorcycle,25,train
zomato,0x4f73,4.674393132741051,straight_line,15.0,order_to_pickup_proxy,18.0,0,storm,medium,scooter,31,train
zomato,0x6a7,16.601276790345967,straight_line,,order_to_pickup_proxy,,0,fog,jam,scooter,39,train
zomato,0xadae,10.756697879102619,straight_line,,order_to_pickup_proxy,17.0,0,clear,medium,motorcycle,20,train
zomato,0xb785,12.23656153955492,straight_line,15.0,order_to_pickup_proxy,19.0,0,wind,jam,motorcycle,38,train
zomato,0x8366,4.663658229921789,straight_line,,order_to_pickup_proxy,,1,wind,low,motorcycle,19,train
zomato,0xbff2,,straight_line,10.0,order_to_pickup_proxy,21.0,0,clear,jam,electric scooter,17,train
zomato,0x8f58,1.5148048951935007,straight_line,15.0,order_to_pickup_proxy,10.0,1,cloudy,low,motorcycle,24,train
zomato,0x247c,3.1089883297657854,straight_line,5.0,order_to_pickup_proxy,11.0,1,fog,high,scooter,26,train
zomato,0x43b9,9.219905581616992,straight_line,,order_to_pickup_proxy,,1,storm,medium,motorcycle,28,train
zomato,0x9e8a,12.256687342592269,straight_line,5.0,order_to_pickup_proxy,17.0,0,storm,medium,scooter,16,train
zomato,0x47af,,straight_line,10.0,order_to_pickup_proxy,18.0,0,fog,medium,motorcycle,17,train
zomato,0x1b40,9.326940869812143,straight_line,5.0,order_to_pickup_proxy,23.0,1,wind,low,motorcycle,24,test
zomato,0xb4fb,10.88143182310278,straight_line,15.0,order_to_pickup_proxy,17.0,0,wind,medium,motorcycle,24,test
zomato,0xb50,2.9802493849187557,straight_line,10.0,order_to_pickup_proxy,11.0,0,storm,high,scooter,34,train
zomato,0x3376,1.5302594894332384,straight_line,15.0,order_to_pickup_proxy,9.0,0,cloudy,low,motorcycle,16,train
zomato,0xbecb,7.601614738321588,straight_line,10.0,order_to_pickup_proxy,22.0,0,wind,low,motorcycle,26,test
zomato,0x4357,19.660943947619934,straight_line,5.0,order_to_pickup_proxy,17.0,1,fog,medium,motorcycle,25,train
zomato,0x1486,10.602417764362079,straight_line,15.0,order_to_pickup_proxy,17.0,0,fog,medium,motorcycle,49,train
zomato,0x5b70,12.41960204102968,straight_line,10.0,order_to_pickup_proxy,18.0,0,wind,medium,electric scooter,24,train
zomato,0x490e,,straight_line,,order_to_pickup_proxy,11.0,1,storm,high,scooter,32,train
zomato,0x3e21,4.588898780683796,straight_line,,order_to_pickup_proxy,,0,clear,medium,motorcycle,26,train
zomato,0x26d4,13.829931792649827,straight_line,,order_to_pickup_proxy,23.0,0,storm,low,scooter,24,train
zomato,0xb20f,19.975808791439345,straight_line,5.0,order_to_pickup_proxy,19.0,0,storm,jam,electric scooter,16,train
zomato,0x7ada,19.37374583495492,straight_line,10.0,order_to_pickup_proxy,20.0,0,wind,jam,scooter,27,test
zomato,0xc4b3,3.052706857073023,straight_line,5.0,order_to_pickup_proxy,11.0,0,fog,high,motorcycle,25,train
zomato,0x2a01,3.104803710518419,straight_line,,order_to_pickup_proxy,,1,cloudy,low,motorcycle,26,train
zomato,0x6357,9.178605957040862,straight_line,5.0,order_to_pickup_proxy,19.0,0,storm,jam,scooter,25,train
zomato,0x73c,,straight_line,,order_to_pickup_proxy,,1,fog,low,motorcycle,26,train
zomato,0x9c2a,1.4901538808207615,straight_line,5.0,order_to_pickup_proxy,8.0,0,fog,low,scooter,15,test
zomato,0x31bd,3.1053645449072986,straight_line,,order_to_pickup_proxy,,0,clear,low,scooter,18,test
zomato,0x970a,7.661250453808297,straight_line,5.0,order_to_pickup_proxy,20.0,0,fog,jam,motorcycle,30,train
zomato,0x2675,17.076258901183188,straight_line,,order_to_pickup_proxy,19.0,1,cloudy,jam,scooter,46,train
zomato,0xa200,16.72143013885536,straight_line,5.0,order_to_pickup_proxy,22.0,0,wind,low,motorcycle,24,train
zomato,0x9bf9,6.12841937845769,straight_line,,order_to_pickup_proxy,,1,storm,medium,motorcycle,37,train
zomato,0x555d,13.610877575672198,straight_line,5.0,order_to_pickup_proxy,21.0,0,wind,jam,motorcycle,27,train
zomato,0x5bd9,6.1186308844114,straight_line,10.0,order_to_pickup_proxy,15.0,1,wind,medium,scooter,27,train
zomato,0xb2e9,9.07434222926449,straight_line,10.0,order_to_pickup_proxy,17.0,1,wind,medium,electric scooter,32,train
zomato,0x8633,3.0589506421330555,straight_line,,order_to_pickup_proxy,11.0,1,storm,high,electric scooter,28,train
zomato,0x4c34,7.601870282547478,straight_line,5.0,order_to_pickup_proxy,20.0,0,storm,jam,motorcycle,29,train
zomato,0xa998,1.4899271643865588,straight_line,10.0,order_to_pickup_proxy,10.0,0,storm,low,motorcycle,27,train
zomato,0x5efd,1.5545816630911855,straight_line,5.0,order_to_pickup_proxy,8.0,0,cloudy,low,motorcycle,11,train
zomato,0x8d83,9.219708856174128,straight_line,5.0,order_to_pickup_proxy,17.0,0,cloudy,medium,motorcycle,13,test
zomato,0x8a06,19.618968653878262,straight_line,5.0,order_to_pickup_proxy,22.0,1,wind,low,scooter,27,train
zomato,0x5a2d,6.209259882041872,straight_line,5.0,order_to_pickup_proxy,12.0,1,wind,high,scooter,25,train
zomato,0x4c1,20.182634488293672,straight_line,,order_to_pickup_proxy,,0,unknown,unknown,scooter,26,test
zomato,0x83ea,6.036244196933988,straight_line,5.0,order_to_pickup_proxy,12.0,0,cloudy,high,motorcycle,27,train
zomato,0x2185,16.853347148215086,straight_line,10.0,order_to_pickup_proxy,22.0,0,clear,low,scooter,26,train
zomato,0x12e7,13.612594236925657,straight_line,5.0,order_to_pickup_proxy,17.0,0,wind,medium,electric scooter,32,train
zomato,0x5956,3.025144329113595,straight_line,10.0,order_to_pickup_proxy,10.0,0,wind,low,motorcycle,25,test
zomato,0x7814,,straight_line,,order_to_pickup_proxy,21.0,0,storm,jam,motorcycle,32,train
zomato,0xcee,10.867434750937747,straight_line,,order_to_pickup_proxy,,1,clear,low,scooter,42,train
zomato,0x5a07,7.7725232004434295,straight_line,15.0,order_to_pickup_proxy,19.0,0,clear,jam,motorcycle,29,train
zomato,0x340f,10.641436955070953,straight_line,5.0,order_to_pickup_proxy,19.0,0,cloudy,jam,scooter,32,train
zomato,0x8094,12.42069253996503,straight_line,10.0,order_to_pickup_proxy,23.0,1,cloudy,low,motorcycle,35,train
zomato,0x3241,6.081185877714606,straight_line,15.0,order_to_pickup_proxy,14.0,1,clear,high,motorcycle,27,train
zomato,0xde16,,straight_line,10.0,order_to_pickup_proxy,8.0,0,clear,low,motorcycle,15,train
zomato,0xa176,7.683355299930933,straight_line,15.0,order_to_pickup_proxy,21.0,0,cloudy,jam,scooter,27,train
zomato,0xc8c7,7.568033295671673,straight_line,5.0,order_to_pickup_proxy,17.0,1,storm,medium,motorcycle,30,test
zomato,0xaa97,10.564540523828974,straight_line,10.0,order_to_pickup_proxy,18.0,1,clear,medium,motorcycle,32,train
zomato,0xa64c,1.5323350156090414,straight_line,5.0,order_to_pickup_proxy,10.0,0,storm,low,electric scooter,25,test
zomato,0x7df5,4.65713301884333,straight_line,,order_to_pickup_proxy,17.0,0,wind,medium,motorcycle,38,train
zomato,0x869e,9.054052950169497,straight_line,,order_to_pickup_proxy,,1,fog,jam,scooter,26,train
zomato,0x7725,16.853347148215086,straight_line,10.0,order_to_pickup_proxy,20.0,0,storm,jam,motorcycle,31,test
zomato,0xb6d2,3.0182264849996012,straight_line,15.0,order_to_pickup_proxy,11.0,0,storm,high,scooter,28,train
zomato,0x6edb,16.852118690780628,straight_line,15.0,order_to_pickup_proxy,18.0,0,storm,medium,scooter,31,train
zomato,0xaab4,17.074904296042025,straight_line,10.0,order_to_pickup_proxy,23.0,1,cloudy,low,motorcycle,29,train
zomato,0xaabd,8.937527873529229,straight_line,5.0,order_to_pickup_proxy,23.0,0,wind,low,motorcycle,17,train
zomato,0xc873,13.620357163029361,straight_line,10.0,order_to_pickup_proxy,17.0,0,wind,medium,motorcycle,45,train
zomato,0x1494,12.434585525064866,straight_line,,order_to_pickup_proxy,,0,storm,medium,motorcycle,34,train
zomato,0x1875,17.137487720369517,straight_line,10.0,order_to_pickup_proxy,19.0,1,wind,jam,scooter,24,train
zomato,0x2af5,9.348325936764454,straight_line,15.0,order_to_pickup_proxy,21.0,0,storm,jam,motorcycle,44,test
zomato,0x97b6,7.601874226722028,straight_line,15.0,order_to_pickup_proxy,20.0,0,cloudy,jam,motorcycle,36,train
zomato,0xa56e,4.657654937060173,straight_line,5.0,order_to_pickup_proxy,20.0,1,clear,jam,motorcycle,28,train
zomato,0xaa3f,13.970007989574006,straight_line,5.0,order_to_pickup_proxy,18.0,1,wind,medium,scooter,37,test
zomato,0x6226,,straight_line,,order_to_pickup_proxy,,1,fog,medium,motorcycle,10,train
zomato,0x996b,13.830053479838845,straight_line,15.0,order_to_pickup_proxy,23.0,0,storm,low,motorcycle,23,test
zomato,0xc595,10.278596687703995,straight_line,15.0,order_to_pickup_proxy,23.0,0,storm,low,motorcycle,22,train
zomato,0x6bfb,6.117761953594232,straight_line,10.0,order_to_pickup_proxy,12.0,0,storm,high,scooter,26,train
zomato,0x7e1f,9.056095962462345,straight_line,5.0,order_to_pickup_proxy,20.0,1,storm,jam,motorcycle,34,train
zomato,0xb20d,,straight_line,15.0,order_to_pickup_proxy,15.0,0,storm,medium,scooter,26,test
zomato,0xa11b,,straight_line,5.0,order_to_pickup_proxy,23.0,0,fog,low,motorcycle,21,train
zomato,0x1db4,9.193093962702912,straight_line,,order_to_pickup_proxy,22.0,0,storm,low,motorcycle,28,train
zomato,0x2258,8.942954308598226,straight_line,10.0,order_to_pickup_proxy,22.0,0,wind,low,motorcycle,14,train
zomato,0x1fd6,6.050551152462876,straight_line,5.0,order_to_pickup_proxy,15.0,0,cloudy,medium,motorcycle,17,train
zomato,0x6de1,4.657579589646204,straight_line,5.0,order_to_pickup_proxy,18.0,0,storm,medium,motorcycle,37,train
zomato,0x8b39,16.660108123693192,straight_line,15.0,order_to_pickup_proxy,22.0,0,clear,low,motorcycle,42,train
zomato,0x8f8,,straight_line,,order_to_pickup_proxy,,0,clear,medium,motorcycle,17,test
zomato,0x997b,16.826241648658115,straight_line,10.0,order_to_pickup_proxy,17.0,1,cloudy,medium,motorcycle,34,train
zomato,0xcdb6,16.787888950840177,straight_line,15.0,order_to_pickup_proxy,18.0,0,wind,medium,motorcycle,25,train
zomato,0x5a7a,17.074256778794595,straight_line,15.0,order_to_pickup_proxy,19.0,0,wind,jam,scooter,30,train
zomato,0x6de3,13.403654333869842,straight_line,15.0,order_to_pickup_proxy,19.0,1,fog,jam,motorcycle,48,train
zomato,0xe27a,20.285402098849676,straight_line,,order_to_pickup_proxy,23.0,1,storm,low,scooter,18,train
zomato,0xab52,20.253518127453113,straight_line,5.0,order_to_pickup_proxy,23.0,1,storm,low,scooter,28,train
zomato,0x4632,13.9707596607468,straight_line,5.0,order_to_pickup_proxy,17.0,0,storm,medium,motorcycle,26,train
zomato,0x4b8a,16.827472773146095,straight_line,15.0,order_to_pickup_proxy,21.0,1,clear,jam,scooter,16,train
zomato,0x1623,4.537571350180709,straight_line,5.0,order_to_pickup_proxy,20.0,0,cloudy,jam,motorcycle,25,test
zomato,0xaa66,,straight_line,10.0,order_to_pickup_proxy,20.0,0,clear,jam,motorcycle,22,train
zomato,0x7ea,4.560926278066122,straight_line,15.0,order_to_pickup_proxy,22.0,1,wind,low,motorcycle,15,train
zomato,0x4dfa,1.5524082366562466,straight_line,10.0,order_to_pickup_proxy,9.0,1,storm,low,motorcycle,28,train
zomato,0xa667,1.5524171512659315,straight_line,5.0,order_to_pickup_proxy,10.0,0,wind,low,motorcycle,20,test
zomato,0x6e9d,6.2086819840397665,straight_line,15.0,order_to_pickup_proxy,13.0,0,storm,high,motorcycle,32,train
zomato,0x5807,,straight_line,5.0,order_to_pickup_proxy,20.0,0,storm,jam,scooter,17,train
zomato,0x9a32,6.0589191822901425,straight_line,15.0,order_to_pickup_proxy,12.0,0,cloudy,high,motorcycle,38,test
zomato,0x917d,3.0405702571576674,straight_line,10.0,order_to_pickup_proxy,8.0,0,cloudy,low,scooter,14,train
zomato,0x8673,,straight_line,15.0,order_to_pickup_proxy,15.0,1,wind,medium,motorcycle,26,test
zomato,0x4ac4,13.788957415778517,straight_line,5.0,order_to_pickup_proxy,19.0,1,storm,jam,motorcycle,30,train
zomato,0x1b6a,12.074377562049364,straight_line,,order_to_pickup_proxy,,0,wind,low,scooter,28,train
zomato,0x7bd7,7.790401204068506,straight_line,15.0,order_to_pickup_proxy,19.0,0,cloudy,jam,scooter,29,test
zomato,0x9735,19.762382255532906,straight_line,5.0,order_to_pickup_proxy,22.0,0,wind,low,scooter,12,train
zomato,0x1a54,10.867366120252031,straight_line,5.0,order_to_pickup_proxy,18.0,0,wind,medium,motorcycle,49,test
zomato,0x819d,16.659917302375398,straight_line,10.0,order_to_pickup_proxy,17.0,0,fog,medium,motorcycle,42,train
zomato,0x96f0,10.867138302160432,straight_line,,order_to_pickup_proxy,,1,storm,medium,electric scooter,24,test
zomato,0x66f1,16.72115728076054,straight_line,,order_to_pickup_proxy,,0,cloudy,jam,motorcycle,46,train
zomato,0xc6e9,6.176576611953425,straight_line,5.0,order_to_pickup_proxy,13.0,0,storm,high,electric scooter,27,test
zomato,0xb8aa,2.9795000083819434,straight_line,5.0,order_to_pickup_proxy,8.0,1,storm,low,motorcycle,13,train
zomato,0xc668,10.593374354489852,straight_line,15.0,order_to_pickup_proxy,20.0,1,wind,jam,motorcycle,25,train
zomato,0x4c13,19.76106632827125,straight_line,15.0,order_to_pickup_proxy,19.0,0,wind,jam,motorcycle,24,test
zomato,0x824a,1.5125847685793798,straight_line,15.0,order_to_pickup_proxy,8.0,1,cloudy,low,motorcycle,12,test
zomato,0xcb5b,1.465185811091463,straight_line,15.0,order_to_pickup_proxy,9.0,1,wind,low,motorcycle,24,train
zomato,0x4cab,9.055898607912091,straight_line,10.0,order_to_pickup_proxy,21.0,0,storm,jam,motorcycle,29,train
zomato,0xafc4,12.46418980459368,straight_line,5.0,order_to_pickup_proxy,23.0,0,storm,low,scooter,18,train
zomato,0xc003,19.08680741329132,straight_line,,order_to_pickup_proxy,,0,unknown,unknown,scooter,20,test
zomato,0x18c0,4.663432062512584,straight_line,,order_to_pickup_proxy,,0,storm,medium,motorcycle,13,train
zomato,0x1655,10.707345040408097,straight_line,10.0,order_to_pickup_proxy,23.0,0,cloudy,low,motorcycle,23,train
